EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,JobLevel,Education,EducationField,HireDate,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,MonthlyIncome,PercentSalaryHike,PerformanceRating,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,JobInvolvement,OverTime,BusinessTravel,DistanceFromHome,StockOptionLevel,TrainingTimesLastYear,Attrition,ExitDate,Exit_Reason_HR_Recorded,Retention_Attempted,Retention_Action_Taken,Retained,Retention_Outcome_Reason,Year,Reason_Category
100102,28,Male,Single,R&D,Manufacturing Director,1,2,Technical Degree,2016-05-02,8,5,3,2,1,2,81582,21,4,4,3,2,3,4,No,Travel_Frequently,10,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
100103,52,Male,Married,HR,Recruiter,5,1,Other,2019-03-07,28,20,12,4,10,6,94687,10,3,3,2,3,4,2,No,Travel_Rarely,18,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
100104,21,Female,Single,Marketing,Content Strategist,1,2,Technical Degree,2019-10-05,1,0,0,0,0,4,75920,17,3,4,3,2,4,2,No,Travel_Rarely,26,0,2,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2019,Management & Culture
100105,52,Female,Married,IT,Software Engineer,4,4,Other,2024-11-06,29,23,7,10,8,3,63559,12,3,3,2,3,1,3,Yes,Travel_Rarely,14,0,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
100106,51,Male,Married,Finance,Accountant,1,3,Technical Degree,2020-11-01,31,29,9,17,7,2,98252,22,3,3,4,3,1,2,No,Travel_Rarely,4,0,2,Yes,,Employee requested a salary hike due to competitive market pay standards.,No,Not Applicable,Not Applicable,Employee did not resign,2020,Compensation & Benefits
100107,51,Male,Married,Finance,Accountant,2,4,Computer Science,2022-09-05,28,7,3,0,2,0,59686,13,4,4,4,3,4,4,Yes,Travel_Rarely,13,1,6,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2022,Role Mismatch
100108,46,Male,Single,Sales,Account Manager,2,5,Computer Science,2020-12-08,23,7,5,1,3,6,113891,16,3,4,2,4,2,1,No,Travel_Rarely,27,3,0,Yes,,Expressed interest in leadership promotion and professional advancement.,No,Not Applicable,Not Applicable,Employee did not resign,2020,Career Advancement
100109,39,Male,Married,R&D,Manufacturing Director,2,5,Human Resources,2023-04-19,20,17,7,0,4,4,56606,11,3,3,4,2,4,2,No,Travel_Rarely,3,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
100110,48,Female,Married,Sales,Account Manager,1,3,Computer Science,2019-10-03,26,6,5,1,3,1,105503,11,3,2,2,2,1,2,No,Travel_Rarely,1,1,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
100111,31,Male,Single,IT,Data Scientist,5,4,Life Sciences,2020-05-19,10,4,2,0,2,2,32018,18,3,3,1,2,2,4,No,Travel_Rarely,23,0,5,Yes,2023-10-04,Personal health reasons cited for resignation.,Yes,Not Applicable,No,Non-negotiable personal/relocation factor,2020,Personal & Non-Negotiable
100112,51,Female,Single,Marketing,Marketing Executive,3,3,Marketing,2022-06-01,31,8,4,3,6,0,73911,18,4,4,1,2,4,1,No,Travel_Rarely,38,3,4,Yes,2023-09-23,Employee felt underutilized in current job responsibilities.,Yes,Role Change,Yes,Action directly addressed root cause of dissatisfaction,2022,Role Mismatch
100113,42,Female,Divorced,Sales,Sales Manager,3,1,Life Sciences,2022-08-08,23,12,5,6,7,4,70690,14,3,4,2,3,2,1,Yes,Travel_Rarely,8,1,0,Yes,,Workload burnout from overtime working hours.,No,Not Applicable,Not Applicable,Employee did not resign,2022,Work-Life Balance
100114,38,Female,Divorced,R&D,Research Director,4,3,Business,2023-07-25,16,8,2,0,6,6,114159,19,2,4,3,1,1,2,No,Non-Travel,2,0,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
100115,40,Male,Single,HR,Recruiter,5,5,Marketing,2018-12-30,17,5,3,2,3,4,60425,12,3,1,1,2,2,1,No,Travel_Rarely,14,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100116,43,Female,Married,IT,Data Scientist,2,3,Human Resources,2016-05-31,23,6,3,0,3,3,64782,16,4,3,3,3,4,2,No,Travel_Frequently,18,1,3,Yes,,Employee requested a salary hike due to competitive market pay standards.,No,Not Applicable,Not Applicable,Employee did not resign,2016,Compensation & Benefits
100117,22,Female,Single,HR,HR Executive,3,3,Computer Science,2024-10-04,2,1,0,0,0,2,30879,24,3,4,2,3,3,3,No,Travel_Frequently,10,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
100118,26,Female,Divorced,Sales,Sales Executive,3,4,Business,2020-11-21,2,1,0,0,0,5,32008,12,3,4,4,3,3,4,Yes,Travel_Frequently,23,0,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
100119,30,Male,Married,Finance,Financial Analyst,2,5,Business,2017-12-25,7,5,1,1,1,5,78318,22,3,1,1,3,2,3,No,Non-Travel,7,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100120,25,Male,Married,Sales,Sales Executive,1,1,Life Sciences,2021-06-02,2,1,0,0,0,4,37600,11,4,4,4,3,1,2,No,Travel_Frequently,32,1,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
100121,38,Female,Single,Finance,Finance Manager,5,1,Human Resources,2022-03-02,16,4,3,0,1,2,56807,11,3,3,2,3,1,2,Yes,Travel_Rarely,15,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
100122,47,Male,Married,Marketing,Marketing Manager,4,3,Marketing,2022-11-26,29,15,14,3,7,5,115457,14,4,2,2,2,4,4,No,Travel_Frequently,7,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
100123,46,Male,Single,Sales,Sales Manager,4,1,Other,2021-10-27,27,23,21,12,18,1,52597,13,3,3,2,4,3,3,No,Travel_Rarely,31,3,1,Yes,,Disagreement with team manager regarding team goals.,No,Not Applicable,Not Applicable,Employee did not resign,2021,Management & Culture
100124,39,Male,Married,Marketing,Content Strategist,2,5,Marketing,2023-03-21,21,14,11,0,10,2,114311,20,4,3,3,3,2,4,No,Travel_Frequently,25,3,4,Yes,2023-10-19,Reported ongoing conflict with direct manager.,No,Not Applicable,No,No retention conversation held before exit,2023,Management & Culture
100125,54,Male,Married,Finance,Accountant,4,4,Business,2017-01-20,34,30,12,3,9,2,64787,17,3,3,2,2,4,2,No,Travel_Frequently,17,2,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100126,43,Male,Married,Sales,Account Manager,1,4,Human Resources,2018-05-27,25,24,16,13,7,6,111809,17,1,1,3,2,2,4,No,Travel_Frequently,8,1,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100127,24,Male,Married,R&D,Manufacturing Director,1,3,Marketing,2018-01-11,3,1,0,0,0,6,58240,20,3,2,1,3,2,1,No,Travel_Rarely,21,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100128,50,Male,Single,R&D,Laboratory Technician,5,3,Medical,2020-10-25,32,9,7,4,4,1,96395,17,3,4,1,4,3,2,No,Travel_Rarely,12,2,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
100129,43,Female,Single,Marketing,Content Strategist,2,1,Marketing,2023-11-06,19,5,4,1,1,6,39209,22,4,2,4,2,4,3,No,Non-Travel,24,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
100130,45,Female,Married,IT,Data Scientist,4,4,Human Resources,2016-12-01,24,7,4,2,4,4,89535,16,4,2,1,1,3,1,No,Travel_Frequently,26,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
100131,43,Male,Married,HR,Recruiter,2,3,Other,2019-05-16,25,18,8,10,17,5,56729,23,4,3,3,4,1,1,No,Non-Travel,24,1,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
100132,42,Male,Single,Finance,Financial Analyst,4,2,Other,2020-12-27,23,6,3,3,4,3,104579,20,3,3,1,4,4,1,No,Travel_Frequently,2,2,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
100133,24,Male,Married,HR,HR Executive,4,3,Marketing,2018-07-10,5,4,3,0,2,2,68239,19,3,4,3,2,2,4,No,Travel_Frequently,17,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100134,42,Male,Married,HR,HR Executive,4,3,Life Sciences,2017-05-20,20,14,8,5,12,0,67304,23,3,3,3,2,3,2,No,Travel_Rarely,9,1,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100135,52,Female,Married,Finance,Finance Manager,5,5,Medical,2019-02-06,29,27,8,6,9,5,86895,13,2,4,3,3,2,4,Yes,Travel_Frequently,3,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
100136,32,Male,Married,R&D,Research Director,3,1,Human Resources,2019-08-21,11,7,3,0,4,5,76999,17,3,4,4,2,4,4,Yes,Travel_Rarely,5,0,4,Yes,,Personal matters and emergency led to resignation.,No,Not Applicable,Not Applicable,Employee did not resign,2019,Personal & Non-Negotiable
100137,44,Male,Single,IT,Software Engineer,5,1,Technical Degree,2019-02-14,21,7,5,0,2,3,77453,23,1,2,1,4,1,3,Yes,Non-Travel,22,1,1,Yes,,Personal matters and emergency led to resignation.,No,Not Applicable,Not Applicable,Employee did not resign,2019,Personal & Non-Negotiable
100138,22,Male,Single,Marketing,Marketing Executive,2,1,Medical,2018-01-07,4,1,0,0,0,0,110346,24,3,2,1,1,2,1,Yes,Travel_Frequently,5,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100139,34,Male,Married,Marketing,Content Strategist,5,4,Medical,2023-11-12,14,11,5,0,7,4,95472,10,4,3,1,1,4,4,Yes,Travel_Rarely,4,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2023,Not Applicable
100140,38,Female,Married,R&D,Laboratory Technician,3,1,Human Resources,2021-09-26,20,4,3,2,3,5,30390,13,3,3,4,2,4,3,No,Travel_Rarely,36,1,1,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2021,Role Mismatch
100141,59,Female,Married,HR,Recruiter,5,4,Marketing,2017-12-28,39,35,14,5,23,3,115599,24,3,4,4,2,1,4,Yes,Travel_Frequently,9,0,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100142,29,Female,Divorced,R&D,Research Scientist,5,4,Medical,2017-07-02,11,2,0,0,1,3,78511,20,3,3,1,1,4,2,Yes,Non-Travel,29,3,3,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100143,31,Male,Single,Finance,Accountant,4,4,Technical Degree,2024-10-06,8,5,2,2,2,6,31650,18,3,3,2,1,2,2,No,Travel_Frequently,18,0,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
100144,36,Female,Married,R&D,Research Scientist,5,3,Other,2024-10-24,15,7,5,2,1,4,61214,23,2,2,3,3,1,3,No,Travel_Rarely,5,3,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
100145,59,Male,Single,HR,Recruiter,4,3,Computer Science,2020-07-02,36,24,22,5,13,6,26883,24,2,2,1,2,1,2,No,Travel_Frequently,2,1,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
100146,54,Female,Single,Sales,Sales Executive,4,5,Marketing,2019-02-13,32,26,22,9,6,2,77781,24,3,3,2,4,3,4,No,Travel_Rarely,37,3,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
100147,22,Female,Divorced,Finance,Financial Analyst,2,5,Computer Science,2017-11-23,4,1,0,0,0,3,84832,22,2,3,3,2,4,2,No,Travel_Rarely,36,2,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100148,30,Male,Divorced,Finance,Financial Analyst,2,1,Other,2024-08-02,10,9,5,2,3,4,115946,11,3,3,1,3,1,3,Yes,Travel_Rarely,20,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
100149,53,Female,Single,Finance,Financial Analyst,1,2,Marketing,2018-05-30,35,23,20,13,4,1,89318,15,2,2,4,2,3,2,No,Non-Travel,29,3,0,Yes,2019-05-10,Spouse's job transfer requiring relocation.,Yes,Not Applicable,No,Non-negotiable personal/relocation factor,2018,Personal & Non-Negotiable
100150,23,Male,Divorced,HR,HR Manager,4,2,Life Sciences,2024-02-14,5,2,1,0,1,4,99643,18,3,4,4,2,2,1,No,Travel_Frequently,28,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
100151,54,Female,Single,IT,Data Scientist,4,3,Medical,2017-08-28,30,29,23,5,13,0,101746,15,3,4,1,3,1,3,No,Non-Travel,38,3,0,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100152,31,Male,Divorced,Finance,Finance Manager,4,4,Computer Science,2022-06-19,7,5,3,2,3,2,70274,11,4,3,1,3,3,1,No,Travel_Frequently,22,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2022,Not Applicable
100153,56,Male,Married,R&D,Research Director,4,2,Life Sciences,2020-12-03,38,12,10,6,8,2,62165,19,3,3,1,3,4,3,No,Travel_Rarely,10,0,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
100154,32,Male,Single,HR,HR Executive,2,1,Marketing,2024-02-15,12,3,1,0,1,5,89680,14,3,4,2,3,3,3,No,Travel_Rarely,38,2,6,Yes,,Underutilized skills in current project assignment.,No,Not Applicable,Not Applicable,Employee did not resign,2024,Role Mismatch
100155,37,Male,Married,Finance,Accountant,5,2,Other,2017-09-04,17,15,8,8,3,4,31766,20,2,3,2,3,3,3,No,Travel_Rarely,28,0,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100156,46,Male,Married,Sales,Account Manager,3,3,Medical,2018-02-02,25,16,15,4,13,6,78478,19,3,3,1,2,1,2,No,Travel_Frequently,15,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100157,25,Male,Single,HR,HR Executive,4,4,Technical Degree,2016-11-19,3,1,0,0,0,0,41476,23,3,1,3,4,3,4,Yes,Travel_Rarely,29,0,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
100158,42,Female,Single,Marketing,Content Strategist,1,1,Other,2020-03-29,22,5,3,1,2,6,43730,24,3,4,4,3,2,3,Yes,Travel_Frequently,4,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
100159,40,Male,Married,HR,HR Manager,3,4,Computer Science,2021-08-21,17,10,2,0,7,0,108406,17,4,1,4,4,4,3,No,Travel_Rarely,31,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
100160,51,Male,Single,Finance,Financial Analyst,3,1,Marketing,2018-12-15,33,13,7,1,10,5,68326,23,4,4,3,3,1,1,No,Travel_Rarely,30,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100162,46,Female,Single,R&D,Laboratory Technician,4,3,Human Resources,2016-02-06,24,12,5,0,9,1,35532,15,4,4,1,1,4,1,No,Travel_Frequently,28,1,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
100163,36,Male,Married,IT,Software Engineer,5,1,Marketing,2019-02-08,15,3,2,1,1,0,50926,13,3,4,1,2,3,1,No,Travel_Rarely,21,1,1,Yes,,Employee requested a salary hike due to competitive market pay standards.,No,Not Applicable,Not Applicable,Employee did not resign,2019,Compensation & Benefits
100164,36,Male,Single,Sales,Sales Executive,2,3,Business,2020-01-24,14,9,8,1,7,6,68353,14,4,4,3,3,4,4,No,Travel_Frequently,4,3,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
100165,37,Female,Married,HR,HR Manager,4,1,Business,2017-06-16,15,10,9,0,3,1,111084,20,4,3,2,3,1,2,No,Travel_Rarely,12,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100166,52,Female,Single,Finance,Finance Manager,4,2,Technical Degree,2021-08-27,33,24,11,9,10,4,66744,18,4,3,4,3,4,1,No,Travel_Rarely,6,2,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
100167,33,Male,Single,R&D,Manufacturing Director,2,3,Technical Degree,2019-04-02,10,2,1,0,0,2,84861,15,3,4,3,3,2,1,Yes,Non-Travel,8,2,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
100168,27,Female,Married,IT,Data Scientist,2,2,Life Sciences,2019-04-18,8,2,0,0,0,1,91344,10,3,4,3,2,2,2,No,Travel_Rarely,35,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2019,Not Applicable
100169,34,Male,Single,Sales,Sales Executive,4,3,Business,2018-03-20,15,12,6,1,7,0,43831,16,4,3,3,2,4,3,No,Travel_Rarely,14,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100170,21,Male,Married,Finance,Financial Analyst,1,2,Other,2016-07-14,0,0,0,0,0,4,50595,20,3,4,2,1,3,2,No,Travel_Rarely,3,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
100171,25,Female,Married,Finance,Accountant,3,3,Other,2016-03-05,3,0,0,0,0,1,75381,21,3,3,4,3,2,3,Yes,Travel_Frequently,30,0,2,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2016,Not Applicable
100172,24,Female,Married,IT,Software Engineer,4,1,Business,2018-09-04,4,3,1,0,1,4,62336,11,3,3,3,3,4,2,Yes,Travel_Frequently,15,3,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
100173,51,Female,Single,R&D,Manufacturing Director,5,1,Business,2024-02-13,33,17,7,10,9,4,102376,15,2,3,2,2,1,1,Yes,Travel_Frequently,14,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2024,Not Applicable
100174,49,Male,Married,Sales,Sales Executive,3,5,Other,2021-06-27,25,10,5,1,6,3,64101,10,3,2,3,3,1,4,No,Travel_Rarely,28,1,2,Yes,2022-02-20,Left to pursue a leadership role at another company.,Yes,Promotion,No,Offer came too late or competing offer was stronger,2021,Career Advancement
100175,48,Male,Single,Finance,Accountant,4,2,Medical,2023-05-10,25,20,4,10,9,3,67631,15,2,1,4,1,1,1,No,Travel_Frequently,25,1,2,Yes,,Expressed interest in leadership promotion and professional advancement.,No,Not Applicable,Not Applicable,Employee did not resign,2023,Career Advancement
100176,39,Male,Married,Marketing,Marketing Manager,5,4,Computer Science,2021-01-26,18,8,7,1,3,0,41310,13,2,2,2,1,3,1,Yes,Travel_Frequently,27,3,4,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
100177,48,Male,Single,IT,IT Support,2,1,Life Sciences,2017-12-08,28,15,5,8,3,2,91777,24,2,3,2,3,2,1,No,Travel_Frequently,34,2,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2017,Not Applicable
100178,27,Male,Single,R&D,Research Scientist,4,1,Computer Science,2020-04-07,3,2,1,0,0,4,94593,13,4,3,4,2,3,2,No,Travel_Frequently,5,2,6,Yes,2023-05-08,Personal health reasons cited for resignation.,Yes,Not Applicable,No,Non-negotiable personal/relocation factor,2020,Personal & Non-Negotiable
100179,56,Male,Married,HR,HR Manager,4,4,Medical,2021-06-21,36,11,2,4,6,5,68911,13,1,3,1,3,2,3,No,Non-Travel,1,2,1,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2021,Not Applicable
100180,40,Male,Single,R&D,Manufacturing Director,5,2,Human Resources,2020-06-17,21,13,6,7,4,1,88584,21,2,4,3,3,1,1,Yes,Travel_Rarely,11,0,5,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2020,Not Applicable
100181,57,Female,Married,IT,Software Engineer,4,2,Life Sciences,2018-03-05,38,10,2,1,9,2,117454,11,3,3,3,4,2,1,No,Travel_Frequently,8,1,6,No,N/A,Employee did not resign,No,Not Applicable,Not Applicable,Employee did not resign,2018,Not Applicable
